eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios
5.0,11.609194,5.834969,0.015743205,4.7241144,12.397912,11.89238,0.93631524,8.833716,51.897503,20.503372,1
5.0,26.892138,14.871938,0.10515036,4.745027,27.047945,25.234234,0.78553474,6.5144887,97.14352,15.837358,1
4.0,23.8691,4.95725,0.027009187,4.7456665,23.630701,24.301193,0.91045344,6.627711,33.120182,20.501556,1
4.0,9.909521,6.95625,0.026921224,4.7490616,1.3561683,16.881311,1.2610943,11.438556,80.02675,16.569695,1
4.0,11.875301,5.997125,0.021933155,4.7417483,8.864958,15.993733,1.6015973,14.436701,87.15589,5.536034,1
4.0,18.858112,5.123313,0.01559468,4.768674,24.324694,11.870913,2.2397764,15.073689,77.82588,12.450063,1
5.0,12.021799,3.971516,0.014401276,4.763013,12.017602,11.63941,1.6903859,11.593218,46.50308,32.557243,1
5.0,13.537856,3.2963595,0.004811404,4.764619,16.77542,11.097717,1.6568484,8.53803,28.483503,49.732185,1
4.0,13.107627,5.9970317,0.023044012,4.7701974,10.545956,16.763895,1.8071008,12.488649,75.390816,17.383978,1
4.0,21.215673,3.0375626,0.011697036,4.7457423,21.497723,21.338108,3.9410148,18.82014,57.919556,1.9819188,1
4.0,22.447374,3.4372501,0.018197438,4.745903,25.35516,21.684011,3.34617,15.589429,54.207844,7.6945124,1
5.0,26.340746,2.1583438,0.0076463493,4.745508,25.160418,27.521076,3.2124949,12.524878,27.533604,15.957493,1
4.0,23.105057,2.9577188,0.012083272,4.746028,25.68747,21.053755,4.030519,18.491587,55.432007,6.9445543,1
5.0,24.091022,2.9976876,0.014206844,4.7429223,22.786516,25.738249,3.1942918,13.484948,40.962643,7.8027544,1
4.0,17.702648,9.712501,0.041017096,4.741906,17.8189,20.680117,2.791357,17.617071,171.80997,2.1983685,1
5.0,18.42221,3.3574376,0.010487539,4.74203,17.854603,18.83692,1.800856,9.851973,33.47116,6.9835215,1
4.0,12.95763,3.5970626,0.0071661556,4.7445874,13.130224,13.496111,1.9354823,13.650774,49.648273,11.581306,1
4.0,8.789574,5.9760003,0.017527293,4.7615156,2.055554,13.79163,1.3486245,14.340295,86.26892,5.767938,1
4.0,15.017348,5.0959845,0.020126646,4.7374063,13.46139,16.35076,1.7505639,12.353504,63.44896,26.795403,1
5.0,14.381684,3.731719,0.011201968,4.732415,18.099297,11.880734,2.4082532,16.345089,61.651146,19.063503,1
4.0,7.8037357,9.454923,0.027098607,5.0,9.321329,7.710235,1.3299116,18.763508,178.16245,3.2468398,1
5.0,6.5394397,14.242751,0.020566728,5.0,13.924455,4.7182035,0.6545273,12.888347,184.08553,4.238194,1
5.0,14.6379385,5.9143286,0.02276622,5.0,16.341095,14.845079,2.0345182,14.869264,88.54405,11.152774,1
4.0,11.461371,4.6871877,0.015979007,4.78047,7.208557,15.717205,2.7002697,21.878527,103.42525,5.348933,1
4.0,23.839615,3.7220001,0.025734587,4.704546,17.84546,31.014433,4.9250293,17.784502,66.90568,6.9504924,1
5.0,9.9489975,5.3711877,0.011845542,4.8428836,13.8132105,9.010514,1.8553743,18.31491,99.10695,4.3973303,1
5.0,10.572398,6.8943753,0.023361007,4.822708,8.34576,18.429255,2.0835772,10.781014,74.7605,76.656944,1
4.0,10.5277,4.576594,0.0113545805,4.7413435,12.751789,10.185246,1.8195609,17.723917,81.82051,12.582332,1
5.0,8.033774,3.3347657,0.003348899,4.74071,10.592747,5.7489686,1.7992544,24.712547,83.40345,9.099345,1
5.0,10.198026,5.6249223,0.01579963,4.744746,16.852945,8.734471,1.9885061,26.68287,151.16113,4.086845,1
4.0,13.360179,5.1026096,0.021813909,4.751855,6.0377045,18.513222,2.9394202,18.169462,93.44168,24.214705,1
4.0,27.81068,2.0923126,0.00850686,4.748359,25.621637,29.999727,3.5570838,16.162058,34.466385,13.227882,1
4.0,6.5482264,2.655625,0.004894355,9.961777,0.6833644,13.424123,3.3635004,22.90955,61.760983,9.219681,1
4.0,14.897186,4.316625,0.0121872695,4.7481117,16.285042,15.093922,1.96364,14.406622,62.763798,3.261606,1
5.0,24.021976,3.3573127,0.012889564,4.7452354,25.818176,22.024752,2.3224893,10.4999895,35.67141,21.913666,1
4.0,14.246388,6.7945786,0.021160625,4.741645,13.919995,15.354787,3.04876,21.198462,144.88187,1.3152505,1
5.0,18.839252,3.9568439,0.014897263,4.7421627,21.215975,16.31991,1.5132672,9.116276,36.43604,10.581141,1
5.0,13.560302,4.4891877,0.011835637,4.804514,17.097313,11.970016,3.264385,26.460123,119.84504,4.7228427,1
5.0,12.835078,4.3289847,0.01526954,4.7452717,7.4411025,18.083809,1.8331679,11.960828,52.25767,23.39684,1
5.0,10.836525,5.8293753,0.011837009,10.0,14.269689,10.357032,1.6368504,16.405079,96.28638,8.985526,1
5.0,10.069336,7.386532,0.01935556,10.0,4.833282,14.730001,1.7244372,11.063349,82.16151,48.45034,1
4.0,10.957261,4.9812503,0.021003857,4.7455573,5.339922,17.123583,1.8102759,16.719698,83.95128,6.688614,1
5.0,10.087956,5.1008754,0.012430452,4.7421865,8.581427,12.594579,1.7012143,18.732206,96.297134,6.0429544,1
4.0,8.755684,4.9813285,0.018490229,4.743583,2.9936202,14.569403,1.7340596,15.419322,77.42318,10.692923,1
5.0,9.520573,4.622719,0.01136554,4.736247,9.861198,12.625216,1.598521,19.386099,90.38904,5.0236964,1
4.0,8.444204,4.7422657,0.008969987,4.7442484,4.6372857,11.967835,2.0229628,18.746199,89.646515,4.0081034,1
4.0,8.8377695,8.416157,0.021964421,4.779241,12.011444,4.192212,1.302249,11.640773,98.437096,22.271893,1
5.0,9.891621,3.5267658,0.0045040585,4.7834616,10.822776,9.538841,2.1205254,18.098074,64.55298,18.817732,1
4.0,11.070155,5.771094,0.016627563,4.787401,15.761156,8.271626,2.1047459,16.17058,93.97001,21.253382,1
5.0,15.06817,4.689,0.016951496,4.790964,22.724047,11.995561,2.336747,17.354362,82.07012,19.129026,1
5.0,14.915335,4.1279454,0.0057674367,4.787829,20.630114,10.755956,2.5093303,19.576424,81.59497,12.369635,1
4.0,8.286669,6.893297,0.018821126,4.781852,0.87996554,9.128744,1.3660668,11.857554,82.21287,26.516489,1
5.0,10.119157,4.5826254,0.013530327,5.2160006,5.94846,13.713437,2.1977508,19.52192,90.2464,7.890528,1
5.0,16.876928,5.5875626,0.024460364,6.9791403,21.542606,15.543174,2.5803294,15.837352,89.12883,9.863232,1
5.0,15.833109,5.641375,0.01200415,4.7422895,22.969303,9.964766,1.9790893,15.081108,85.68158,14.532793,1
4.0,23.83721,5.8414063,0.033996526,4.7407284,22.405207,26.716827,3.1109948,10.752376,63.239197,29.40311,1
4.0,13.87874,6.9616566,0.02937146,4.7405367,0.10093102,23.825884,2.8169303,7.6170487,53.33203,69.81711,1
5.0,23.55366,5.618555,0.029051961,5.0713487,19.64375,29.361368,1.7732661,7.4417863,42.110744,52.771362,1
4.0,12.329994,4.173789,0.012990787,5.4966183,15.23988,12.681586,3.5103383,20.021801,84.37029,23.785513,1
5.0,15.480578,4.9363127,0.022174504,5.1110563,15.340274,18.566164,2.2013521,14.862663,73.96323,24.561644,1
4.0,18.392944,4.914969,0.027401539,3.3756526,18.097244,18.184427,3.222222,18.046497,89.4191,6.4728317,1
5.0,15.870025,4.26375,0.013332101,4.744322,17.310452,16.945004,3.455148,21.003767,90.399666,12.548202,1
4.0,15.044008,6.395625,0.02444251,4.744502,13.771216,19.618065,2.327971,16.629484,107.02486,10.268342,1
4.0,12.438442,3.5396252,0.015939007,4.7448206,7.182543,19.077496,2.513742,16.322512,58.432114,11.386323,1
4.0,16.651514,7.5218754,0.035601795,4.7458844,13.831603,20.633266,1.2632469,11.986634,90.64413,8.6311455,1
5.0,20.448513,5.269313,0.024718419,4.743453,15.848058,25.001469,3.8818128,15.188286,80.64276,35.544247,1
4.0,15.240835,10.779938,0.05623269,4.747578,6.799732,17.87949,2.3186245,15.425556,166.907,19.097343,1
4.0,6.8550806,6.394977,0.0092696445,4.745787,6.8429894,3.6621208,1.6323302,12.080969,77.743416,22.29348,1
4.0,5.9235153,2.3326564,0.002996524,4.744808,3.842826,8.004204,2.8121192,17.944857,42.580894,6.183693,1
5.0,11.94511,4.10925,0.009766294,5.0,11.737969,12.083204,1.7988342,14.713118,61.046867,20.878586,1
5.0,10.478565,4.4094067,0.0035841553,4.8305917,15.218904,5.7947087,0.94066614,13.433559,59.77252,11.144896,1
5.0,21.888689,4.730063,0.00907595,4.8402247,26.838491,17.0029,3.3199246,17.23029,82.19104,31.965036,1
4.0,19.138325,6.453641,0.035332344,4.8204637,17.410583,21.46738,2.1122012,13.725277,89.12819,31.256632,1
5.0,6.204773,4.3691406,0.009926401,4.8092623,0.9221315,11.86781,2.196594,17.337713,76.44587,19.473255,1
4.0,5.340905,3.1515002,0.0027839225,4.7222376,5.4388337,4.901499,0.8788037,9.070244,28.946709,31.850338,1
4.0,5.677188,6.0636253,0.007825405,10.0,7.4800787,3.6825004,0.6481283,9.520643,58.109413,12.501021,1
4.0,13.00383,4.388313,0.011025247,5.0,13.00383,13.00383,0.5410342,7.0616894,31.270622,30.6143,1
5.0,9.925488,4.627813,0.012313464,10.0,13.00383,7.4800787,1.5299126,18.490677,86.309074,10.343456,1
5.0,12.083204,6.064563,0.018659065,7.5,13.00383,14.845079,1.6676795,13.853811,84.57005,22.593138,1
4.0,8.676891,5.1461253,0.008835819,10.0,11.737969,4.94836,1.275401,14.733489,76.408134,17.231375,1
4.0,11.64767,5.1303754,0.016207108,4.8601737,9.539955,13.324729,2.2814307,18.6159,96.2527,5.0147777,1
5.0,6.4961514,4.4143753,0.017300019,4.9920735,8.166828,6.724267,2.7069073,19.718065,87.82711,8.598071,1
4.0,5.288157,5.082563,0.018677346,5.1275063,2.3220437,7.680366,2.162076,16.311289,83.550835,9.945634,1
4.0,22.83258,7.033282,0.051697724,7.6511683,13.79177,33.302856,2.1112783,11.523175,81.506226,49.714676,1
4.0,9.600803,6.947438,0.020876298,10.0,12.083204,4.94836,1.7364707,15.616166,109.11587,8.515802,1
5.0,35.596172,4.1845,0.029841928,4.746086,34.810787,36.19197,1.6900262,8.434212,35.629086,17.222279,1
4.0,16.596249,5.5480785,0.014601081,6.6012006,17.084742,15.225324,2.8817363,11.916854,66.59474,57.48842,1
5.0,33.572865,13.02,0.11338917,4.8420067,32.066986,38.257027,1.1685992,11.240814,146.80574,15.025254,1
5.0,32.747948,9.654,0.08273487,4.8317432,31.788427,32.595047,0.509344,7.236886,70.15479,19.591932,1
5.0,14.843663,11.630438,0.043499175,4.7465906,24.525732,7.1545324,1.4349947,12.701286,148.22916,15.291906,1
4.0,19.875689,6.874172,0.041983113,4.748207,9.299491,29.345285,2.282322,12.03123,83.18559,20.584606,1
4.0,13.204367,6.514485,0.020649439,4.744588,9.197154,16.77775,1.1107322,11.423228,74.87299,3.3189497,1
5.0,22.005974,5.4980392,0.024203796,4.7420564,23.788986,21.466091,1.6608483,11.162825,61.818386,13.775106,1
4.0,23.43882,7.25109,0.038571656,4.7434916,25.352459,22.910896,1.3964608,10.937039,79.741196,23.196442,1
4.0,6.214016,5.378524,0.012388655,4.7469287,5.423989,11.68755,0.9692764,14.611079,79.16816,5.1691337,1
5.0,14.068302,4.2945004,0.017253956,10.0,15.075235,13.809376,1.6979679,12.642716,54.801575,13.729476,1
5.0,9.378868,2.3277502,0.008296494,10.0,6.099141,11.853047,1.928231,14.119761,33.433956,14.916346,1
4.0,11.643814,5.85925,0.022026626,10.0,8.0554695,16.686329,1.6932709,15.157314,89.418785,9.457818,1
5.0,10.71997,6.9827504,0.023154961,10.0,1.4960157,17.26172,1.5146139,12.443974,87.39254,50.13679,1
5.0,5.1929007,4.133375,0.008145636,10.0,0.46031255,9.091172,1.0580069,17.907728,74.73799,3.8880649,1
5.0,10.679251,4.936094,0.018947868,10.0,3.3372657,17.26172,2.3764951,16.943363,84.31398,14.364162,1
4.0,14.981244,4.072,0.019227972,4.74763,11.171072,19.193798,2.2105732,19.506584,80.20955,12.921298,1
4.0,54.510284,2.5665314,0.030597484,4.7342205,54.53169,54.481777,0.8853233,18.891068,49.242092,20.091345,1
5.0,18.450861,3.473969,0.01066092,10.0,22.32516,15.190313,3.1364968,20.595892,72.371895,7.9851036,1
4.0,14.595742,6.8281565,0.02578418,10.0,5.0634375,22.670393,2.3223796,12.238229,84.05322,18.267862,1
4.0,16.291775,6.668344,0.026535535,10.0,20.714064,18.182344,1.5646907,13.37545,89.72619,37.112247,1
4.0,10.184416,3.9830627,0.01241836,10.0,4.7182035,16.226017,2.9189634,21.41454,86.14841,4.493643,1
5.0,18.109114,10.9009695,0.051338334,10.0,13.694298,30.84094,2.4419513,10.960349,119.916084,122.75822,1
4.0,7.67885,10.980938,0.024633605,10.0,6.214219,14.730001,0.85722786,8.795067,96.929276,24.480185,1
4.0,17.676,5.1110625,0.024040196,10.0,19.678362,19.218048,2.4481087,17.240717,88.80681,16.489109,1
5.0,10.270723,4.1128283,0.00942062,10.0,8.745938,12.543517,1.9611772,19.500784,80.98205,16.374554,1
4.0,9.666564,3.9132032,0.011240685,10.0,5.4086723,14.384768,2.364376,20.518057,81.11062,4.927022,1
4.0,43.09392,4.331094,0.036810506,4.748652,42.29418,44.43588,1.5527117,7.0730753,30.9178,86.9962,1
5.0,12.293365,7.298563,0.018252827,4.7486515,20.704325,12.139373,2.7523258,13.175392,96.68978,41.2943,1
5.0,31.505997,4.9325156,0.034023724,4.7486515,30.978493,33.06468,1.9848958,8.015594,39.85848,83.54721,1
5.0,10.763905,4.7534375,0.01575966,2.5565996,4.054718,17.127625,2.1446009,15.300126,73.339355,11.20718,1
5.0,7.9464316,5.232813,0.014120672,2.104001,6.1620765,12.792108,2.0462441,17.943878,94.61372,10.203561,1
4.0,13.723407,9.0675,0.03236576,2.6532662,10.499061,15.3894205,1.1152394,10.926072,99.50861,6.95954,1
4.0,5.9147105,5.9518127,0.009487665,2.6449356,5.280872,7.1047173,0.44694102,7.8562956,47.07302,8.518382,1
5.0,5.1257935,6.6710005,0.009713956,2.3818936,4.6995735,6.244549,1.0490147,13.331822,89.46914,11.650224,1
5.0,17.335602,6.0723753,0.025498303,2.0715818,22.407505,17.902714,1.873114,14.862547,90.84472,10.122038,1
4.0,21.399805,4.334219,0.026196357,4.709162,20.96539,24.313547,2.0581365,11.798084,51.60896,43.00644,1
4.0,17.37665,4.9764066,0.02247731,4.729213,14.947657,21.047426,1.7316031,12.061233,60.50564,28.138382,1
4.0,6.6074777,2.6488283,0.0042065023,4.879874,4.862022,8.582741,2.569523,18.156881,48.823166,19.145405,1
5.0,11.321468,5.498383,0.016570298,4.861714,11.400657,14.610811,2.7015128,13.56001,75.10235,40.522984,1
5.0,14.295382,5.5224066,0.021490179,4.7464795,14.973377,18.240658,2.1727345,15.433107,85.84548,23.94975,1
4.0,16.089657,7.5230627,0.026041768,4.741588,22.101587,14.220923,1.6854366,11.348899,85.83262,22.436937,1
5.0,8.785606,6.082469,0.016263561,4.7433357,9.00686,14.576238,1.9684329,13.802305,84.50441,36.90977,1
4.0,14.322785,3.921594,0.013623412,4.744696,11.74306,17.565046,1.8830159,12.914543,51.162384,8.200184,1
5.0,17.983425,6.68275,0.020825507,4.740444,26.365633,11.685598,1.8938141,11.459795,77.04153,83.35923,1
5.0,11.468993,4.001594,0.009782964,4.7416983,9.668325,15.873968,2.047259,20.069113,81.11153,9.53691,1
4.0,15.255729,5.60225,0.026848143,7.6058817,17.249062,19.488026,2.2004318,14.945745,84.32788,16.665892,1
4.0,6.2390122,4.4017034,0.0043554944,4.7455816,7.03007,6.5770392,1.7355021,19.965279,88.68015,3.1240184,1
5.0,19.716469,5.201969,0.025696395,4.7420344,25.946508,16.912075,2.9647865,15.830095,82.9811,11.229235,1
4.0,10.799042,9.563633,0.052576542,4.746195,0.0,26.434519,1.8142052,10.944748,105.10951,22.067162,1
5.0,35.87285,4.601718,0.044328425,4.8643155,35.68647,37.967712,2.758006,8.193643,38.0327,8.285204,1
5.0,7.894225,3.9008048,0.010966066,4.743077,4.3068385,11.595531,2.6359572,21.806532,85.939964,13.0384655,1
4.0,25.722012,5.5898128,0.029188257,4.7422304,25.257584,27.10008,1.8652395,6.521308,36.71514,13.754109,1
5.0,24.89193,5.710461,0.034741122,4.7455854,24.963127,24.88675,1.6956524,6.557176,37.708195,35.495155,1
5.0,20.593752,3.845094,0.0148664545,6.9110203,25.405642,17.068283,3.5187283,19.1869,74.54392,6.3591595,1
4.0,21.392893,5.944969,0.03602463,7.0993834,27.192692,17.96413,2.2807693,12.982479,77.70193,15.505795,1
5.0,17.68698,5.5834064,0.022960935,4.7436595,19.488232,19.466862,2.3652322,14.650164,82.38209,14.132719,1
4.0,9.750057,3.2136252,0.009983464,4.748925,4.3316903,14.410489,1.3480625,11.318611,36.828445,27.734865,1
4.0,12.205918,4.745469,0.018373739,4.742694,13.1404505,12.346662,1.685944,18.043116,86.34866,3.5668895,1
5.0,9.240799,4.6649847,0.01225353,4.748929,10.59679,9.652697,1.8682628,18.243017,85.83704,4.561756,1
4.0,12.802443,4.6147814,0.01566956,10.0,7.825313,16.801407,2.2345912,11.289438,52.55132,31.12305,1
5.0,5.293594,11.798032,0.018544676,5.0,0.0,16.341095,0.63206005,11.424577,135.24599,5.3948364,1
5.0,12.615695,2.5173752,0.0101595605,7.4498625,12.01189,13.219499,3.7035658,21.59618,55.228634,3.908226,1
5.0,18.418043,2.3573751,0.004548374,4.74862,20.14345,16.692636,2.2523537,15.04359,36.07482,25.262972,1
4.0,11.258805,22.119297,0.07541848,5.2998066,17.148561,12.193581,1.0603299,8.729901,193.44908,14.255336,1
4.0,9.677741,10.708594,0.043291166,2.1967273,9.20966,8.586625,1.5148001,16.754335,180.08484,4.1804547,1
5.0,8.833249,7.711969,0.016046181,2.0988355,17.364754,5.773482,1.1925822,12.982258,100.63752,7.2898736,1
4.0,10.374508,5.579094,0.016791005,4.7435417,5.2471647,15.276309,1.6245837,13.568523,76.240776,7.525449,1
5.0,12.120647,5.1406565,0.017928569,4.7458105,14.701716,13.199436,1.4182954,16.516838,85.56558,7.3317738,1
4.0,18.387383,11.438282,0.060147773,4.745842,20.988794,20.752739,1.6085904,11.893793,136.51859,17.75615,1
5.0,15.05235,5.22025,0.020629067,4.746528,14.266423,17.78297,1.9732001,15.33027,80.63874,12.72601,1
4.0,19.126385,5.5789065,0.034248352,4.746683,15.56747,21.84855,2.7667608,16.396471,92.12777,7.655831,1
5.0,16.856117,4.2884846,0.02127079,5.3452682,20.086607,18.893484,3.9894896,19.46821,84.26939,16.098804,1
5.0,20.816217,12.19225,0.07330133,4.9680753,25.116127,29.328867,2.1338205,10.29015,125.87143,97.33743,1
5.0,15.5507555,4.3159456,0.017314674,4.742049,16.13728,17.908632,3.0519314,16.955763,73.85774,6.662653,1
5.0,10.874884,4.2531877,0.010697291,10.0,6.214219,16.226017,2.0586097,18.576128,79.75312,15.757142,1
4.0,7.434047,4.4939375,0.010259159,10.0,5.178516,6.6745315,1.694039,16.168419,73.30861,6.0274878,1
5.0,7.8253136,6.540313,0.0114560155,10.0,4.6031256,10.817345,0.9245523,13.960336,91.86512,7.860734,1
5.0,18.70193,3.2705157,0.00999982,4.745666,19.845995,18.024347,2.8732371,16.919727,56.011063,9.042222,1
4.0,10.805356,4.6664534,0.019502254,4.7462044,6.8083887,16.191637,1.8204658,15.9141245,74.89724,8.440107,1
5.0,17.491877,3.2729378,0.0094194,10.0,18.757736,16.801407,2.672782,15.875406,52.59286,15.123952,1
4.0,23.642162,9.020688,0.054828167,10.0,34.293285,19.908518,2.319732,12.018945,108.89888,35.787315,1
5.0,17.002794,4.5501876,0.015341933,10.0,21.174376,15.190313,3.167023,19.839376,91.06476,14.156695,1
5.0,12.90793,5.149,0.015934877,10.0,18.757736,11.853047,2.224968,20.083143,104.20972,8.816689,1
4.0,9.850688,4.4305,0.013061537,10.0,0.11507814,19.218048,2.457923,16.15663,72.22683,26.357092,1
5.0,14.727874,4.767,0.008933423,7.67892,17.120176,12.843858,1.8643012,15.854837,76.20985,5.2571797,1
4.0,19.07235,6.5147505,0.028181754,5.218783,26.9705,15.855727,2.0827885,13.114266,85.95713,20.651321,1
4.0,13.502256,7.6670003,0.030841429,5.3706913,10.489911,20.268282,2.0937002,13.849491,106.73423,13.857861,1
5.0,6.64334,4.8340316,0.014728553,9.925908,2.819181,11.810706,1.8127735,14.609241,71.20518,24.921219,1
4.0,13.0469675,7.4155083,0.028006315,4.873348,10.961576,18.680286,1.7310767,11.518777,85.8793,13.760081,1
4.0,7.7448993,4.4326096,0.008325172,4.697768,7.305241,7.6032534,0.713696,7.7540345,34.683067,14.716378,1
4.0,6.317963,5.6415005,0.011216936,4.6943054,4.4522123,6.788567,0.78822196,13.39122,76.08619,12.778657,1
5.0,6.8007565,8.139797,0.016006956,4.6853166,7.815926,4.6172104,1.1389012,14.182797,116.01661,20.891506,1
5.0,6.3161993,3.3042736,0.0036828509,4.700364,5.6875896,6.8452163,1.0820348,15.099669,50.501896,13.162533,1
5.0,12.672737,4.431,0.016098281,4.7516365,12.817855,14.933191,2.3287873,18.653734,83.39934,7.750308,1
4.0,10.59716,4.8305,0.015010013,4.7514763,3.2463894,13.532925,1.872215,13.935383,67.87119,9.045174,1
5.0,6.516706,3.5930002,0.005155694,4.7526855,2.7914495,10.207505,2.420913,22.571016,81.99874,9.685937,1
5.0,12.4321375,4.9160004,0.011126504,4.743106,17.416027,10.244111,1.6641124,16.554304,82.042595,6.999709,1
4.0,18.245796,5.236,0.023186568,4.745081,21.262077,17.52975,2.2927368,12.800365,67.53434,14.29163,1
5.0,20.368887,6.6747503,0.033123996,4.7452054,24.906147,22.857843,2.793785,15.3667965,103.183716,9.715963,1
4.0,20.373575,3.23775,0.010989212,4.743895,21.705315,19.189537,3.2934692,16.149109,52.932297,5.470289,1
5.0,25.998701,2.798,0.014240524,4.743887,27.924126,24.293362,2.0954564,9.932313,28.18762,8.091944,1
4.0,18.245232,3.7970939,0.010449906,4.7449718,17.869019,18.60246,2.9033556,14.875758,57.079227,2.9759407,1
5.0,15.217295,3.4373438,0.013051894,4.743083,12.913576,17.284174,1.1142919,8.862831,30.818838,6.8815346,1
4.0,12.846,7.594235,0.022115283,4.7443895,14.078397,13.654215,2.5613937,18.393301,140.41821,3.2535748,1
5.0,16.108488,4.3562307,0.015708435,4.741662,17.39259,16.854212,2.974875,17.636353,77.53287,9.332481,1
4.0,15.22005,5.429969,0.024051227,4.7502627,17.043262,15.835402,1.2946416,16.372818,89.56245,4.085929,1
4.0,20.35818,7.400594,0.033835165,4.74558,26.61345,18.14538,1.9274056,13.588324,101.1082,24.862537,1
5.0,27.934626,4.5851254,0.03141,4.745075,28.63776,27.028263,1.2729206,6.6585026,30.797876,12.422085,1
4.0,26.765259,18.219767,0.1281215,4.7484674,25.33555,26.928194,0.465942,6.6114874,120.72566,12.332394,1
5.0,8.430601,3.820891,0.003960713,4.739773,5.813063,10.850786,2.1881096,20.932655,80.8233,9.00924,1
5.0,12.457208,2.7712502,0.01341862,9.207018,12.198282,13.00383,0.99751574,13.772242,38.719463,10.553005,1
4.0,22.609358,4.829766,0.024907796,4.7952976,25.017246,20.348001,1.7695379,11.5497465,56.243584,23.4976,1
4.0,17.001198,3.8181252,0.005844214,4.924497,19.984362,14.504842,2.7177691,23.47168,90.55133,13.698994,1
5.0,14.050497,4.1365004,0.018541219,4.8833995,13.779739,16.88036,2.7890315,20.01404,83.584114,19.93691,1
4.0,16.445599,9.822625,0.051524665,5.023127,0.5921236,24.612553,2.2293785,10.141078,100.01529,40.60349,1
